Freq.	V(n017)
2.45470891568503e+001	(9.54210301634579e+000dB,1.79996622512544e+002°)
2.51188643150958e+001	(9.54210303744367e+000dB,1.79996543804223e+002°)
2.57039578276886e+001	(9.54210305938867e+000dB,1.79996463260243e+002°)
2.63026799189538e+001	(9.54210308220833e+000dB,1.79996380837714e+002°)
2.69153480392691e+001	(9.54210310593081e+000dB,1.79996296492741e+002°)
2.75422870333816e+001	(9.54210313058443e+000dB,1.79996210180399e+002°)
2.81838293126445e+001	(9.54210315619792e+000dB,1.79996121854714e+002°)
2.88403150312660e+001	(9.54210318280016e+000dB,1.79996031468630e+002°)
2.95120922666638e+001	(9.54210321042020e+000dB,1.79995938973994e+002°)
3.01995172040201e+001	(9.54210323908732e+000dB,1.79995844321520e+002°)
3.09029543251359e+001	(9.54210326883079e+000dB,1.79995747460770e+002°)
3.16227766016838e+001	(9.54210329967996e+000dB,1.79995648340125e+002°)
3.23593656929628e+001	(9.54210333166398e+000dB,1.79995546906756e+002°)
3.31131121482591e+001	(9.54210336481198e+000dB,1.79995443106598e+002°)
3.38844156139202e+001	(9.54210339915278e+000dB,1.79995336884321e+002°)
3.46736850452531e+001	(9.54210343471496e+000dB,1.79995228183299e+002°)
3.54813389233575e+001	(9.54210347152669e+000dB,1.79995116945582e+002°)
3.63078054770101e+001	(9.54210350961567e+000dB,1.79995003111865e+002°)
3.71535229097172e+001	(9.54210354900907e+000dB,1.79994886621457e+002°)
3.80189396320561e+001	(9.54210358973330e+000dB,1.79994767412246e+002°)
3.89045144994280e+001	(9.54210363181419e+000dB,1.79994645420673e+002°)
3.98107170553497e+001	(9.54210367527663e+000dB,1.79994520581691e+002°)
4.07380277804112e+001	(9.54210372014464e+000dB,1.79994392828737e+002°)
4.16869383470335e+001	(9.54210376644125e+000dB,1.79994262093693e+002°)
4.26579518801592e+001	(9.54210381418840e+000dB,1.79994128306855e+002°)
4.36515832240165e+001	(9.54210386340683e+000dB,1.79993991396892e+002°)
4.46683592150962e+001	(9.54210391411606e+000dB,1.79993851290811e+002°)
4.57088189614874e+001	(9.54210396633433e+000dB,1.79993707913921e+002°)
4.67735141287197e+001	(9.54210402007859e+000dB,1.79993561189790e+002°)
4.78630092322638e+001	(9.54210407536421e+000dB,1.79993411040211e+002°)
4.89778819368445e+001	(9.54210413220527e+000dB,1.79993257385156e+002°)
5.01187233627271e+001	(9.54210419061440e+000dB,1.79993100142738e+002°)
5.12861383991364e+001	(9.54210425060257e+000dB,1.79992939229168e+002°)
5.24807460249772e+001	(9.54210431217947e+000dB,1.79992774558712e+002°)
5.37031796370252e+001	(9.54210437535325e+000dB,1.79992606043647e+002°)
5.49540873857624e+001	(9.54210444013068e+000dB,1.79992433594215e+002°)
5.62341325190348e+001	(9.54210450651711e+000dB,1.79992257118577e+002°)
5.75439937337156e+001	(9.54210457451665e+000dB,1.79992076522765e+002°)
5.88843655355588e+001	(9.54210464413228e+000dB,1.79991891710636e+002°)
6.02559586074357e+001	(9.54210471536582e+000dB,1.79991702583819e+002°)
6.16595001861481e+001	(9.54210478821816e+000dB,1.79991509041667e+002°)
6.30957344480192e+001	(9.54210486268950e+000dB,1.79991310981204e+002°)
6.45654229034654e+001	(9.54210493877937e+000dB,1.79991108297069e+002°)
6.60693448007595e+001	(9.54210501648703e+000dB,1.79990900881466e+002°)
6.76082975391980e+001	(9.54210509581144e+000dB,1.79990688624104e+002°)
6.91830970918935e+001	(9.54210517675178e+000dB,1.79990471412142e+002°)
7.07945784384136e+001	(9.54210525930755e+000dB,1.79990249130128e+002°)
7.24435960074988e+001	(9.54210534347889e+000dB,1.79990021659940e+002°)
7.41310241300916e+001	(9.54210542926686e+000dB,1.79989788880724e+002°)
7.58577575029182e+001	(9.54210551667396e+000dB,1.79989550668828e+002°)
7.76247116628690e+001	(9.54210560570405e+000dB,1.79989306897741e+002°)
7.94328234724279e+001	(9.54210569636318e+000dB,1.79989057438021e+002°)
8.12830516164097e+001	(9.54210578865954e+000dB,1.79988802157229e+002°)
8.31763771102669e+001	(9.54210588260413e+000dB,1.79988540919861e+002°)
8.51138038202374e+001	(9.54210597821093e+000dB,1.79988273587268e+002°)
8.70963589956078e+001	(9.54210607549742e+000dB,1.79988000017592e+002°)
8.91250938133743e+001	(9.54210617448487e+000dB,1.79987720065680e+002°)
9.12010839355907e+001	(9.54210627519868e+000dB,1.79987433583014e+002°)
9.33254300796988e+001	(9.54210637766893e+000dB,1.79987140417624e+002°)
9.54992586021433e+001	(9.54210648193054e+000dB,1.79986840414014e+002°)
9.77237220955808e+001	(9.54210658802379e+000dB,1.79986533413068e+002°)
9.99999999999997e+001	(9.54210669599459e+000dB,1.79986219251974e+002°)
1.02329299228075e+002	(9.54210680589487e+000dB,1.79985897764128e+002°)
1.04712854805090e+002	(9.54210691778284e+000dB,1.79985568779047e+002°)
1.07151930523760e+002	(9.54210703172343e+000dB,1.79985232122275e+002°)
1.09647819614318e+002	(9.54210714778847e+000dB,1.79984887615289e+002°)
1.12201845430196e+002	(9.54210726605698e+000dB,1.79984535075401e+002°)
1.14815362149688e+002	(9.54210738661559e+000dB,1.79984174315659e+002°)
1.17489755493953e+002	(9.54210750955862e+000dB,1.79983805144744e+002°)
1.20226443461741e+002	(9.54210763498838e+000dB,1.79983427366866e+002°)
1.23026877081238e+002	(9.54210776301540e+000dB,1.79983040781659e+002°)
1.25892541179416e+002	(9.54210789375862e+000dB,1.79982645184068e+002°)
1.28824955169313e+002	(9.54210802734555e+000dB,1.79982240364238e+002°)
1.31825673855640e+002	(9.54210816391238e+000dB,1.79981826107404e+002°)
1.34896288259165e+002	(9.54210830360430e+000dB,1.79981402193766e+002°)
1.38038426460288e+002	(9.54210844657545e+000dB,1.79980968398376e+002°)
1.41253754462275e+002	(9.54210859298908e+000dB,1.79980524491010e+002°)
1.44543977074592e+002	(9.54210874301761e+000dB,1.79980070236046e+002°)
1.47910838816820e+002	(9.54210889684282e+000dB,1.79979605392335e+002°)
1.51356124843620e+002	(9.54210905465577e+000dB,1.79979129713066e+002°)
1.54881661891248e+002	(9.54210921665686e+000dB,1.79978642945635e+002°)
1.58489319246111e+002	(9.54210938305595e+000dB,1.79978144831509e+002°)
1.62181009735892e+002	(9.54210955407226e+000dB,1.79977635106080e+002°)
1.65958690743755e+002	(9.54210972993442e+000dB,1.79977113498523e+002°)
1.69824365246174e+002	(9.54210991088037e+000dB,1.79976579731650e+002°)
1.73780082874937e+002	(9.54211009715732e+000dB,1.79976033521760e+002°)
1.77827941003892e+002	(9.54211028902187e+000dB,1.79975474578478e+002°)
1.81970085860998e+002	(9.54211048673957e+000dB,1.79974902604608e+002°)
1.86208713666286e+002	(9.54211069058503e+000dB,1.79974317295959e+002°)
1.90546071796324e+002	(9.54211090084199e+000dB,1.79973718341191e+002°)
1.94984459975804e+002	(9.54211111780255e+000dB,1.79973105421638e+002°)
1.99526231496887e+002	(9.54211134176763e+000dB,1.79972478211137e+002°)
2.04173794466952e+002	(9.54211157304644e+000dB,1.79971836375853e+002°)
2.08929613085403e+002	(9.54211181195622e+000dB,1.79971179574096e+002°)
2.13796208950222e+002	(9.54211205882201e+000dB,1.79970507456134e+002°)
2.18776162394954e+002	(9.54211231397641e+000dB,1.79969819664006e+002°)
2.23872113856833e+002	(9.54211257775914e+000dB,1.79969115831327e+002°)
2.29086765276776e+002	(9.54211285051661e+000dB,1.79968395583089e+002°)
2.34422881531991e+002	(9.54211313260161e+000dB,1.79967658535458e+002°)
2.39883291901948e+002	(9.54211342437273e+000dB,1.79966904295565e+002°)
2.45470891568502e+002	(9.54211372619376e+000dB,1.79966132461297e+002°)
2.51188643150957e+002	(9.54211403843332e+000dB,1.79965342621076e+002°)
2.57039578276885e+002	(9.54211436146397e+000dB,1.79964534353638e+002°)
2.63026799189537e+002	(9.54211469566161e+000dB,1.79963707227805e+002°)
2.69153480392690e+002	(9.54211504140480e+000dB,1.79962860802256e+002°)
2.75422870333816e+002	(9.54211539907373e+000dB,1.79961994625283e+002°)
2.81838293126444e+002	(9.54211576904952e+000dB,1.79961108234555e+002°)
2.88403150312659e+002	(9.54211615171313e+000dB,1.79960201156865e+002°)
2.95120922666637e+002	(9.54211654744434e+000dB,1.79959272907878e+002°)
3.01995172040200e+002	(9.54211695662081e+000dB,1.79958322991873e+002°)
3.09029543251358e+002	(9.54211737961665e+000dB,1.79957350901475e+002°)
3.16227766016837e+002	(9.54211781680140e+000dB,1.79956356117388e+002°)
3.23593656929627e+002	(9.54211826853855e+000dB,1.79955338108115e+002°)
3.31131121482590e+002	(9.54211873518435e+000dB,1.79954296329681e+002°)
3.38844156139201e+002	(9.54211921708628e+000dB,1.79953230225338e+002°)
3.46736850452530e+002	(9.54211971458149e+000dB,1.79952139225276e+002°)
3.54813389233574e+002	(9.54212022799547e+000dB,1.79951022746322e+002°)
3.63078054770100e+002	(9.54212075764020e+000dB,1.79949880191630e+002°)
3.71535229097171e+002	(9.54212130381278e+000dB,1.79948710950370e+002°)
3.80189396320559e+002	(9.54212186679354e+000dB,1.79947514397411e+002°)
3.89045144994279e+002	(9.54212244684462e+000dB,1.79946289892990e+002°)
3.98107170553495e+002	(9.54212304420797e+000dB,1.79945036782383e+002°)
4.07380277804111e+002	(9.54212365910411e+000dB,1.79943754395561e+002°)
4.16869383470333e+002	(9.54212429172998e+000dB,1.79942442046849e+002°)
4.26579518801591e+002	(9.54212494225774e+000dB,1.79941099034568e+002°)
4.36515832240164e+002	(9.54212561083287e+000dB,1.79939724640674e+002°)
4.46683592150961e+002	(9.54212629757295e+000dB,1.79938318130390e+002°)
4.57088189614873e+002	(9.54212700256608e+000dB,1.79936878751830e+002°)
4.67735141287196e+002	(9.54212772586954e+000dB,1.79935405735614e+002°)
4.78630092322636e+002	(9.54212846750874e+000dB,1.79933898294475e+002°)
4.89778819368444e+002	(9.54212922747613e+000dB,1.79932355622859e+002°)
5.01187233627270e+002	(9.54213000573021e+000dB,1.79930776896512e+002°)
5.12861383991362e+002	(9.54213080219505e+000dB,1.79929161272067e+002°)
5.24807460249770e+002	(9.54213161675959e+000dB,1.79927507886610e+002°)
5.37031796370250e+002	(9.54213244927751e+000dB,1.79925815857245e+002°)
5.49540873857622e+002	(9.54213329956725e+000dB,1.79924084280646e+002°)
5.62341325190346e+002	(9.54213416741211e+000dB,1.79922312232598e+002°)
5.75439937337154e+002	(9.54213505256072e+000dB,1.79920498767528e+002°)
5.88843655355586e+002	(9.54213595472809e+000dB,1.79918642918024e+002°)
6.02559586074355e+002	(9.54213687359635e+000dB,1.79916743694343e+002°)
6.16595001861479e+002	(9.54213780881629e+000dB,1.79914800083907e+002°)
6.30957344480190e+002	(9.54213876000907e+000dB,1.79912811050786e+002°)
6.45654229034652e+002	(9.54213972676808e+000dB,1.79910775535166e+002°)
6.60693448007592e+002	(9.54214070866111e+000dB,1.79908692452806e+002°)
6.76082975391978e+002	(9.54214170523321e+000dB,1.79906560694479e+002°)
6.91830970918933e+002	(9.54214271600913e+000dB,1.79904379125402e+002°)
7.07945784384134e+002	(9.54214374049666e+000dB,1.79902146584643e+002°)
7.24435960074986e+002	(9.54214477818979e+000dB,1.79899861884520e+002°)
7.41310241300914e+002	(9.54214582857239e+000dB,1.79897523809979e+002°)
7.58577575029180e+002	(9.54214689112179e+000dB,1.79895131117958e+002°)
7.76247116628688e+002	(9.54214796531273e+000dB,1.79892682536734e+002°)
7.94328234724277e+002	(9.54214905062139e+000dB,1.79890176765246e+002°)
8.12830516164095e+002	(9.54215014652958e+000dB,1.79887612472408e+002°)
8.31763771102666e+002	(9.54215125252876e+000dB,1.79884988296400e+002°)
8.51138038202372e+002	(9.54215236812430e+000dB,1.79882302843937e+002°)
8.70963589956076e+002	(9.54215349283985e+000dB,1.79879554689522e+002°)
8.91250938133741e+002	(9.54215462622116e+000dB,1.79876742374680e+002°)
9.12010839355905e+002	(9.54215576784039e+000dB,1.79873864407164e+002°)
9.33254300796986e+002	(9.54215691729996e+000dB,1.79870919260151e+002°)
9.54992586021431e+002	(9.54215807423622e+000dB,1.79867905371410e+002°)
9.77237220955805e+002	(9.54215923832311e+000dB,1.79864821142447e+002°)
9.99999999999994e+002	(9.54216040927529e+000dB,1.79861664937634e+002°)
1.02329299228075e+003	(9.54216158685151e+000dB,1.79858435083311e+002°)
1.04712854805089e+003	(9.54216277085704e+000dB,1.79855129866870e+002°)
1.07151930523760e+003	(9.54216396114628e+000dB,1.79851747535810e+002°)
1.09647819614318e+003	(9.54216515762479e+000dB,1.79848286296773e+002°)
1.12201845430196e+003	(9.54216636025091e+000dB,1.79844744314557e+002°)
1.14815362149688e+003	(9.54216756903727e+000dB,1.79841119711102e+002°)
1.17489755493952e+003	(9.54216878405161e+000dB,1.79837410564455e+002°)
1.20226443461741e+003	(9.54217000541722e+000dB,1.79833614907709e+002°)
1.23026877081237e+003	(9.54217123331318e+000dB,1.79829730727915e+002°)
1.25892541179416e+003	(9.54217246797390e+000dB,1.79825755964971e+002°)
1.28824955169313e+003	(9.54217370968846e+000dB,1.79821688510487e+002°)
1.31825673855640e+003	(9.54217495879913e+000dB,1.79817526206620e+002°)
1.34896288259165e+003	(9.54217621570004e+000dB,1.79813266844882e+002°)
1.38038426460288e+003	(9.54217748083478e+000dB,1.79808908164925e+002°)
1.41253754462275e+003	(9.54217875469395e+000dB,1.79804447853296e+002°)
1.44543977074592e+003	(9.54218003781202e+000dB,1.79799883542161e+002°)
1.47910838816820e+003	(9.54218133076404e+000dB,1.79795212808005e+002°)
1.51356124843620e+003	(9.54218263416140e+000dB,1.79790433170298e+002°)
1.54881661891247e+003	(9.54218394864764e+000dB,1.79785542090136e+002°)
1.58489319246110e+003	(9.54218527489340e+000dB,1.79780536968846e+002°)
1.62181009735892e+003	(9.54218661359116e+000dB,1.79775415146563e+002°)
1.65958690743755e+003	(9.54218796544924e+000dB,1.79770173900773e+002°)
1.69824365246173e+003	(9.54218933118545e+000dB,1.79764810444825e+002°)
1.73780082874936e+003	(9.54219071152028e+000dB,1.79759321926409e+002°)
1.77827941003891e+003	(9.54219210716933e+000dB,1.79753705425996e+002°)
1.81970085860997e+003	(9.54219351883542e+000dB,1.79747957955253e+002°)
1.86208713666286e+003	(9.54219494720004e+000dB,1.79742076455409e+002°)
1.90546071796323e+003	(9.54219639291409e+000dB,1.79736057795594e+002°)
1.94984459975803e+003	(9.54219785658827e+000dB,1.79729898771139e+002°)
1.99526231496887e+003	(9.54219933878243e+000dB,1.79723596101834e+002°)
2.04173794466952e+003	(9.54220083999475e+000dB,1.79717146430152e+002°)
2.08929613085403e+003	(9.54220236064975e+000dB,1.79710546319432e+002°)
2.13796208950222e+003	(9.54220390108584e+000dB,1.79703792252018e+002°)
2.18776162394954e+003	(9.54220546154203e+000dB,1.79696880627363e+002°)
2.23872113856832e+003	(9.54220704214382e+000dB,1.79689807760087e+002°)
2.29086765276776e+003	(9.54220864288835e+000dB,1.79682569877995e+002°)
2.34422881531991e+003	(9.54221026362869e+000dB,1.79675163120044e+002°)
2.39883291901947e+003	(9.54221190405713e+000dB,1.79667583534282e+002°)
2.45470891568501e+003	(9.54221356368775e+000dB,1.79659827075722e+002°)
2.51188643150956e+003	(9.54221524183795e+000dB,1.79651889604189e+002°)
2.57039578276885e+003	(9.54221693760914e+000dB,1.79643766882105e+002°)
2.63026799189536e+003	(9.54221864986645e+000dB,1.79635454572240e+002°)
2.69153480392690e+003	(9.54222037721738e+000dB,1.79626948235405e+002°)
2.75422870333815e+003	(9.54222211798974e+000dB,1.79618243328104e+002°)
2.81838293126443e+003	(9.54222387020843e+000dB,1.79609335200133e+002°)
2.88403150312659e+003	(9.54222563157131e+000dB,1.79600219092127e+002°)
2.95120922666636e+003	(9.54222739942441e+000dB,1.79590890133063e+002°)
3.01995172040199e+003	(9.54222917073586e+000dB,1.79581343337703e+002°)
3.09029543251357e+003	(9.54223094206934e+000dB,1.79571573603994e+002°)
3.16227766016836e+003	(9.54223270955654e+000dB,1.79561575710404e+002°)
3.23593656929626e+003	(9.54223446886894e+000dB,1.79551344313212e+002°)
3.31131121482589e+003	(9.54223621518911e+000dB,1.79540873943741e+002°)
3.38844156139200e+003	(9.54223794318092e+000dB,1.79530159005529e+002°)
3.46736850452529e+003	(9.54223964696000e+000dB,1.79519193771454e+002°)
3.54813389233573e+003	(9.54224132006311e+000dB,1.79507972380785e+002°)
3.63078054770099e+003	(9.54224295541774e+000dB,1.79496488836188e+002°)
3.71535229097170e+003	(9.54224454531129e+000dB,1.79484737000659e+002°)
3.80189396320558e+003	(9.54224608136007e+000dB,1.79472710594401e+002°)
3.89045144994278e+003	(9.54224755447886e+000dB,1.79460403191629e+002°)
3.98107170553494e+003	(9.54224895485006e+000dB,1.79447808217316e+002°)
4.07380277804110e+003	(9.54225027189383e+000dB,1.79434918943864e+002°)
4.16869383470332e+003	(9.54225149423807e+000dB,1.79421728487704e+002°)
4.26579518801589e+003	(9.54225260968942e+000dB,1.79408229805829e+002°)
4.36515832240162e+003	(9.54225360520498e+000dB,1.79394415692237e+002°)
4.46683592150960e+003	(9.54225446686449e+000dB,1.79380278774312e+002°)
4.57088189614871e+003	(9.54225517984387e+000dB,1.79365811509106e+002°)
4.67735141287194e+003	(9.54225572838965e+000dB,1.79351006179551e+002°)
4.78630092322634e+003	(9.54225609579417e+000dB,1.79335854890569e+002°)
4.89778819368442e+003	(9.54225626437257e+000dB,1.79320349565097e+002°)
5.01187233627268e+003	(9.54225621544023e+000dB,1.79304481940017e+002°)
5.12861383991361e+003	(9.54225592929188e+000dB,1.79288243561984e+002°)
5.24807460249768e+003	(9.54225538518163e+000dB,1.79271625783145e+002°)
5.37031796370248e+003	(9.54225456130392e+000dB,1.79254619756763e+002°)
5.49540873857620e+003	(9.54225343477588e+000dB,1.79237216432717e+002°)
5.62341325190344e+003	(9.54225198161999e+000dB,1.79219406552893e+002°)
5.75439937337152e+003	(9.54225017674783e+000dB,1.79201180646451e+002°)
5.88843655355584e+003	(9.54224799394400e+000dB,1.79182529024973e+002°)
6.02559586074353e+003	(9.54224540585064e+000dB,1.79163441777472e+002°)
6.16595001861477e+003	(9.54224238395152e+000dB,1.79143908765281e+002°)
6.30957344480188e+003	(9.54223889855600e+000dB,1.79123919616796e+002°)
6.45654229034650e+003	(9.54223491878260e+000dB,1.79103463722080e+002°)
6.60693448007590e+003	(9.54223041254099e+000dB,1.79082530227325e+002°)
6.76082975391976e+003	(9.54222534651313e+000dB,1.79061108029163e+002°)
6.91830970918931e+003	(9.54221968613251e+000dB,1.79039185768821e+002°)
7.07945784384132e+003	(9.54221339556090e+000dB,1.79016751826133e+002°)
7.24435960074984e+003	(9.54220643766295e+000dB,1.78993794313375e+002°)
7.41310241300911e+003	(9.54219877397756e+000dB,1.78970301068953e+002°)
7.58577575029177e+003	(9.54219036468572e+000dB,1.78946259650918e+002°)
7.76247116628685e+003	(9.54218116857447e+000dB,1.78921657330318e+002°)
7.94328234724275e+003	(9.54217114299688e+000dB,1.78896481084369e+002°)
8.12830516164092e+003	(9.54216024382671e+000dB,1.78870717589470e+002°)
8.31763771102664e+003	(9.54214842540843e+000dB,1.78844353214024e+002°)
8.51138038202369e+003	(9.54213564050173e+000dB,1.78817374011094e+002°)
8.70963589956073e+003	(9.54212184021976e+000dB,1.78789765710872e+002°)
8.91250938133738e+003	(9.54210697396162e+000dB,1.78761513712968e+002°)
9.12010839355902e+003	(9.54209098933797e+000dB,1.78732603078511e+002°)
9.33254300796983e+003	(9.54207383209003e+000dB,1.78703018522069e+002°)
9.54992586021428e+003	(9.54205544600133e+000dB,1.78672744403372e+002°)
9.77237220955802e+003	(9.54203577280224e+000dB,1.78641764718845e+002°)
9.99999999999991e+003	(9.54201475206655e+000dB,1.78610063092952e+002°)
1.02329299228075e+004	(9.54199232110074e+000dB,1.78577622769334e+002°)
1.04712854805089e+004	(9.54196841482471e+000dB,1.78544426601752e+002°)
1.07151930523760e+004	(9.54194296564459e+000dB,1.78510457044826e+002°)
1.09647819614318e+004	(9.54191590331708e+000dB,1.78475696144568e+002°)
1.12201845430195e+004	(9.54188715480513e+000dB,1.78440125528700e+002°)
1.14815362149687e+004	(9.54185664412505e+000dB,1.78403726396771e+002°)
1.17489755493952e+004	(9.54182429218439e+000dB,1.78366479510039e+002°)
1.20226443461740e+004	(9.54179001661115e+000dB,1.78328365181147e+002°)
1.23026877081237e+004	(9.54175373157337e+000dB,1.78289363263565e+002°)
1.25892541179416e+004	(9.54171534758940e+000dB,1.78249453140799e+002°)
1.28824955169312e+004	(9.54167477132854e+000dB,1.78208613715376e+002°)
1.31825673855640e+004	(9.54163190540172e+000dB,1.78166823397572e+002°)
1.34896288259164e+004	(9.54158664814204e+000dB,1.78124060093910e+002°)
1.38038426460287e+004	(9.54153889337505e+000dB,1.78080301195394e+002°)
1.41253754462274e+004	(9.54148853017809e+000dB,1.78035523565492e+002°)
1.44543977074591e+004	(9.54143544262884e+000dB,1.77989703527853e+002°)
1.47910838816819e+004	(9.54137950954244e+000dB,1.77942816853753e+002°)
1.51356124843619e+004	(9.54132060419686e+000dB,1.77894838749272e+002°)
1.54881661891247e+004	(9.54125859404599e+000dB,1.77845743842173e+002°)
1.58489319246110e+004	(9.54119334042036e+000dB,1.77795506168510e+002°)
1.62181009735891e+004	(9.54112469821444e+000dB,1.77744099158922e+002°)
1.65958690743755e+004	(9.54105251556058e+000dB,1.77691495624632e+002°)
1.69824365246173e+004	(9.54097663348848e+000dB,1.77637667743134e+002°)
1.73780082874936e+004	(9.54089688557014e+000dB,1.77582587043558e+002°)
1.77827941003891e+004	(9.54081309754879e+000dB,1.77526224391714e+002°)
1.81970085860997e+004	(9.54072508695234e+000dB,1.77468549974789e+002°)
1.86208713666285e+004	(9.54063266268937e+000dB,1.77409533285719e+002°)
1.90546071796323e+004	(9.54053562462751e+000dB,1.77349143107198e+002°)
1.94984459975803e+004	(9.54043376315338e+000dB,1.77287347495333e+002°)
1.99526231496886e+004	(9.54032685871317e+000dB,1.77224113762932e+002°)
2.04173794466951e+004	(9.54021468133256e+000dB,1.77159408462418e+002°)
2.08929613085402e+004	(9.54009699011556e+000dB,1.77093197368354e+002°)
2.13796208950221e+004	(9.53997353272084e+000dB,1.77025445459586e+002°)
2.18776162394953e+004	(9.53984404481484e+000dB,1.76956116900976e+002°)
2.23872113856832e+004	(9.53970824949975e+000dB,1.76885175024731e+002°)
2.29086765276775e+004	(9.53956585671655e+000dB,1.76812582311307e+002°)
2.34422881531990e+004	(9.53941656262016e+000dB,1.76738300369898e+002°)
2.39883291901947e+004	(9.53926004892680e+000dB,1.76662289918471e+002°)
2.45470891568501e+004	(9.53909598223141e+000dB,1.76584510763375e+002°)
2.51188643150956e+004	(9.53892401329421e+000dB,1.76504921778479e+002°)
2.57039578276884e+004	(9.53874377629410e+000dB,1.76423480883852e+002°)
2.63026799189536e+004	(9.53855488804851e+000dB,1.76340145023977e+002°)
2.69153480392689e+004	(9.53835694719692e+000dB,1.76254870145465e+002°)
2.75422870333814e+004	(9.53814953334710e+000dB,1.76167611174295e+002°)
2.81838293126443e+004	(9.53793220618188e+000dB,1.76078321992537e+002°)
2.88403150312658e+004	(9.53770450452488e+000dB,1.75986955414575e+002°)
2.95120922666636e+004	(9.53746594536298e+000dB,1.75893463162797e+002°)
3.01995172040199e+004	(9.53721602282366e+000dB,1.75797795842767e+002°)
3.09029543251356e+004	(9.53695420710510e+000dB,1.75699902917842e+002°)
3.16227766016835e+004	(9.53667994335674e+000dB,1.75599732683247e+002°)
3.23593656929625e+004	(9.53639265050799e+000dB,1.75497232239589e+002°)
3.31131121482588e+004	(9.53609172004264e+000dB,1.75392347465796e+002°)
3.38844156139199e+004	(9.53577651471684e+000dB,1.75285022991478e+002°)
3.46736850452528e+004	(9.53544636721721e+000dB,1.75175202168699e+002°)
3.54813389233572e+004	(9.53510057875724e+000dB,1.75062827043144e+002°)
3.63078054770098e+004	(9.53473841760847e+000dB,1.74947838324683e+002°)
3.71535229097169e+004	(9.53435911756367e+000dB,1.74830175357307e+002°)
3.80189396320557e+004	(9.53396187632908e+000dB,1.74709776088445e+002°)
3.89045144994277e+004	(9.53354585384216e+000dB,1.74586577037632e+002°)
3.98107170553493e+004	(9.53311017051160e+000dB,1.74460513264534e+002°)
4.00000000000000e+004	(9.53301789455517e+000dB,1.74434182347674e+002°)
